Share Name: NDQ
Starting Portfolio Value: 1000.00
2020-07-07, Open, 22.93
2020-07-08, Open, 22.84
2020-07-09, Open, 23.02
2020-07-10, Open, 23.22
2020-07-13, Open, 23.57
2020-07-14, Open, 23.08
2020-07-15, Open, 23.05
2020-07-16, Open, 22.85
2020-07-17, Open, 22.87
2020-07-20, Open, 22.82
2020-07-21, Open, 23.66
2020-07-22, Open, 22.90
2020-07-23, Open, 22.90
2020-07-24, Open, 22.28
2020-07-27, Open, 22.25
2020-07-28, Open, 22.56
2020-07-29, Open, 22.17
2020-07-30, Open, 22.46
2020-07-31, Open, 22.68
2020-08-03, Open, 23.08
2020-08-04, Open, 23.36
2020-08-05, Open, 23.29
2020-08-06, Open, 23.17
2020-08-07, Open, 23.44
2020-08-10, Open, 23.40
2020-08-11, Open, 23.37
2020-08-12, Open, 23.14
2020-08-13, Open, 23.34
2020-08-14, Open, 23.62
2020-08-17, Open, 23.47
2020-08-18, Open, 23.55
2020-08-19, Open, 23.72
2020-08-20, Open, 23.69
2020-08-21, Open, 24.06
2020-08-24, Open, 24.38
2020-08-25, Open, 24.54
2020-08-26, Open, 24.58
2020-08-27, Open, 24.91
2020-08-28, Open, 24.75
2020-08-31, Open, 24.70
2020-09-01, Open, 24.73
2020-09-02, Open, 25.36
2020-09-03, Open, 25.57
2020-09-04, Open, 24.21
2020-09-07, Open, 23.62
2020-09-08, Open, 23.85
2020-09-09, Open, 23.29
2020-09-10, Open, 23.65
2020-09-11, Open, 23.35
2020-09-14, Open, 23.24
2020-09-15, Open, 23.29
2020-09-16, Open, 23.65
2020-09-17, Open, 22.97
2020-09-18, Open, 22.94
2020-09-21, Open, 22.43
2020-09-22, Open, 22.90
2020-09-23, Open, 23.57
2020-09-24, Open, 23.07
2020-09-25, Open, 23.34
2020-09-28, Open, 23.96
2020-09-29, BUY EXECUTED, Size: 41, Price: 24.25, Cost: 994.25, Comm 0.00
2020-09-29, Open, 24.30
2020-09-30, Order Canceled/Margin/Rejected
2020-09-30, Open, 23.75
2020-10-01, Order Canceled/Margin/Rejected
2020-10-01, Open, 24.07
2020-10-02, Order Canceled/Margin/Rejected
2020-10-02, Open, 23.97
2020-10-05, Order Canceled/Margin/Rejected
2020-10-05, Open, 23.81
2020-10-06, Order Canceled/Margin/Rejected
2020-10-06, Open, 24.03
2020-10-07, Order Canceled/Margin/Rejected
2020-10-07, Open, 23.91
2020-10-08, Order Canceled/Margin/Rejected
2020-10-08, Open, 24.29
2020-10-09, Order Canceled/Margin/Rejected
2020-10-09, Open, 24.35
2020-10-12, Order Canceled/Margin/Rejected
2020-10-12, Open, 24.58
2020-10-13, Order Canceled/Margin/Rejected
2020-10-13, Open, 25.29
2020-10-14, Order Canceled/Margin/Rejected
2020-10-14, Open, 25.54
2020-10-15, Order Canceled/Margin/Rejected
2020-10-15, Open, 25.14
