Share Name: CBA
Starting Portfolio Value: 1000.00
2021-04-21, Open, 77.11
2021-04-22, Open, 78.45
2021-04-23, Open, 78.78
2021-04-26, Open, 79.50
2021-04-27, Open, 78.84
2021-04-28, Open, 79.29
2021-04-29, Open, 80.25
2021-04-30, Open, 79.53
2021-05-03, Open, 79.25
2021-05-04, Open, 79.67
2021-05-05, Open, 81.94
2021-05-06, Open, 82.38
2021-05-07, Open, 82.38
2021-05-10, Open, 83.18
2021-05-11, Open, 84.15
2021-05-12, Open, 83.26
2021-05-13, Open, 84.53
2021-05-14, Open, 86.14
2021-05-17, Open, 85.91
2021-05-18, Open, 87.12
2021-05-19, Open, 85.65
2021-05-20, Open, 85.12
2021-05-21, Open, 86.80
2021-05-24, Open, 86.81
2021-05-25, Open, 87.58
2021-05-26, Open, 87.91
2021-05-27, Open, 88.27
2021-05-28, Open, 87.77
2021-05-31, Open, 89.22
2021-06-01, Open, 88.02
2021-06-02, Open, 88.58
2021-06-03, Open, 89.02
2021-06-04, Open, 90.12
2021-06-07, Open, 90.57
2021-06-08, Open, 90.22
2021-06-09, Open, 89.80
2021-06-10, Open, 89.46
2021-06-11, Open, 89.46
2021-06-15, Open, 89.91
2021-06-16, Open, 92.13
2021-06-17, Open, 93.45
2021-06-18, Open, 93.32
2021-06-21, Open, 90.10
2021-06-22, Open, 88.91
2021-06-23, Open, 88.46
2021-06-24, Open, 87.69
2021-06-25, Open, 88.55
2021-06-28, Open, 88.09
2021-06-29, Open, 87.79
2021-06-30, Open, 89.36
2021-07-01, Open, 88.45
2021-07-02, Open, 87.83
2021-07-05, Open, 87.72
2021-07-06, Open, 88.14
2021-07-07, Open, 87.25
2021-07-08, Open, 88.01
2021-07-09, Open, 87.38
2021-07-12, Open, 88.00
2021-07-13, Open, 88.58
2021-07-14, Open, 87.16
2021-07-15, Open, 87.68
2021-07-16, Open, 87.08
2021-07-19, Open, 86.14
2021-07-20, Open, 85.39
2021-07-21, Open, 87.03
2021-07-22, Open, 87.68
2021-07-23, Open, 87.69
2021-07-26, Open, 87.89
2021-07-27, Open, 88.04
2021-07-28, Open, 88.61
2021-07-29, Open, 87.97
2021-07-30, Open, 88.28
2021-08-02, Open, 88.48
2021-08-03, Open, 89.48
2021-08-04, Open, 89.91
2021-08-05, Open, 90.79
2021-08-06, Open, 91.68
2021-08-09, Open, 92.80
2021-08-10, Open, 93.59
2021-08-11, Open, 96.33
2021-08-12, Open, 96.43
2021-08-13, Open, 93.89
2021-08-16, Open, 91.72
2021-08-17, Open, 90.96
2021-08-18, Open, 89.88
2021-08-19, Open, 89.55
2021-08-20, Open, 90.34
2021-08-23, Open, 90.24
2021-08-24, Open, 90.80
2021-08-25, Open, 90.33
2021-08-26, Open, 90.92
2021-08-27, Open, 91.11
2021-08-30, Open, 92.15
2021-08-31, Open, 90.34
2021-09-01, Open, 90.00
2021-09-02, Open, 91.70
2021-09-03, Open, 91.57
2021-09-06, Open, 91.52
2021-09-07, Open, 92.15
2021-09-08, Open, 91.77
2021-09-09, Open, 92.19
2021-09-10, Open, 92.08
2021-09-13, Open, 91.05
2021-09-14, Open, 91.15
2021-09-15, Open, 91.36
2021-09-16, Open, 92.14
2021-09-17, Open, 92.24
2021-09-20, Open, 91.96
2021-09-21, Open, 90.28
2021-09-22, Open, 90.10
2021-09-23, Open, 90.72
2021-09-24, Open, 91.70
2021-09-27, Open, 92.41
2021-09-28, Open, 94.86
2021-09-29, Open, 93.49
2021-09-30, Open, 93.95
2021-10-01, Open, 92.15
2021-10-04, Open, 92.83
2021-10-05, Open, 94.67
2021-10-06, Open, 94.50
2021-10-07, Open, 93.84
2021-10-08, Open, 93.68
2021-10-11, Open, 93.96
2021-10-12, Open, 93.64
2021-10-13, Open, 94.53
2021-10-14, Open, 93.42
2021-10-15, Open, 92.39
2021-10-18, Open, 92.64
2021-10-19, Open, 93.90
2021-10-20, Open, 94.28
2021-10-21, Open, 94.89
2021-10-22, Open, 94.42
2021-10-25, Open, 94.86
2021-10-26, Open, 95.36
2021-10-27, Open, 94.89
2021-10-28, Open, 95.75
2021-10-29, Open, 96.66
2021-11-01, Open, 95.47
2021-11-02, Open, 96.05
2021-11-03, Open, 96.23
2021-11-04, Open, 96.89
2021-11-05, Open, 98.02
2021-11-08, Open, 99.38
2021-11-09, Open, 99.24
2021-11-10, Open, 98.47
2021-11-11, Open, 98.48
2021-11-12, Open, 96.95
2021-11-15, Open, 97.60
2021-11-16, Open, 97.12
2021-11-17, Open, 93.32
2021-11-18, Open, 89.44
2021-11-19, Open, 88.29
2021-11-22, Open, 88.37
2021-11-23, Open, 86.86
2021-11-24, Open, 87.81
2021-11-25, Open, 87.51
2021-11-26, Open, 86.55
2021-11-29, Open, 84.35
2021-11-30, Open, 85.43
2021-12-01, Open, 83.66
2021-12-02, Open, 84.02
2021-12-03, Open, 87.19
2021-12-06, Open, 87.29
2021-12-07, Open, 88.53
2021-12-08, Open, 88.77
2021-12-09, Open, 88.64
2021-12-10, Open, 88.35
2021-12-13, Open, 88.81
2021-12-14, Open, 87.66
2021-12-15, Open, 87.97
2021-12-16, Open, 87.34
2021-12-17, Open, 87.78
2021-12-20, Open, 89.12
2021-12-21, Open, 89.93
2021-12-22, Open, 90.16
2021-12-23, Open, 90.34
2021-12-24, Open, 90.87
2021-12-29, Open, 91.62
2021-12-30, Open, 92.15
2021-12-31, Open, 92.39
2022-01-04, Open, 92.15
2022-01-05, Open, 93.30
2022-01-06, Open, 92.87
2022-01-07, Open, 92.14
2022-01-10, Open, 92.93
2022-01-11, Open, 92.62
2022-01-12, Open, 92.28
2022-01-13, Open, 92.06
2022-01-14, Open, 91.93
2022-01-17, Open, 92.01
2022-01-18, Open, 91.24
2022-01-19, Open, 90.69
2022-01-20, Open, 88.66
2022-01-21, Open, 88.36
2022-01-24, Open, 87.63
2022-01-25, Open, 87.37
2022-01-27, Open, 86.77
2022-01-28, Open, 85.61
2022-01-31, Open, 85.83
2022-02-01, Open, 85.06
2022-02-02, Open, 85.37
2022-02-03, Open, 84.47
2022-02-04, Open, 83.96
2022-02-07, Open, 84.38
2022-02-08, Open, 84.08
2022-02-09, Open, 89.45
2022-02-10, Open, 90.34
2022-02-11, Open, 89.82
2022-02-14, Open, 88.81
2022-02-15, Open, 89.51
2022-02-16, Open, 90.50
2022-02-17, Open, 90.66
2022-02-18, Open, 90.12
2022-02-21, Open, 89.15
2022-02-22, Open, 88.61
2022-02-23, Open, 88.32
2022-02-24, Open, 88.21
2022-02-25, Open, 87.93
2022-02-28, Open, 86.70
2022-03-01, Open, 86.45
2022-03-02, Open, 85.14
2022-03-03, Open, 87.60
2022-03-04, Open, 87.18
2022-03-07, Open, 86.67
2022-03-08, Open, 86.99
2022-03-09, Open, 87.59
2022-03-10, Open, 90.35
2022-03-11, Open, 90.77
2022-03-14, Open, 92.26
2022-03-15, Open, 94.30
2022-03-16, Open, 95.92
2022-03-17, Open, 98.40
2022-03-18, Open, 97.24
2022-03-21, Open, 97.74
2022-03-22, Open, 98.30
2022-03-23, Open, 98.06
2022-03-24, Open, 97.80
2022-03-25, Open, 98.66
2022-03-28, Open, 98.38
2022-03-29, Open, 97.89
2022-03-30, Open, 98.38
2022-03-31, Open, 98.58
2022-04-01, Open, 97.26
2022-04-04, Open, 96.36
2022-04-05, Open, 95.70
2022-04-06, Open, 95.67
2022-04-07, Open, 96.57
2022-04-08, Open, 97.15
2022-04-11, Open, 97.29
2022-04-12, Open, 98.20
2022-04-13, Open, 97.98
2022-04-14, Open, 97.39
2022-04-19, Open, 98.22
2022-04-20, Open, 98.86
2022-04-21, Open, 99.32
2022-04-22, Open, 99.32
2022-04-26, Open, 94.73
2022-04-27, Open, 95.34
2022-04-28, Open, 95.72
2022-04-29, Open, 95.45
2022-05-02, Open, 94.81
2022-05-03, Open, 94.03
2022-05-04, Open, 94.90
2022-05-05, Open, 94.70
2022-05-06, Open, 94.39
2022-05-09, Open, 94.06
2022-05-10, Open, 93.61
2022-05-11, Open, 93.44
2022-05-12, Open, 92.56
2022-05-13, Open, 94.18
2022-05-16, Open, 94.72
2022-05-17, Open, 95.61
2022-05-18, Open, 96.92
2022-05-19, Open, 95.19
2022-05-20, Open, 95.64
2022-05-23, Open, 96.80
2022-05-24, Open, 95.77
2022-05-25, Open, 97.20
2022-05-26, Open, 97.90
2022-05-27, Open, 98.22
2022-05-30, Open, 98.40
2022-05-31, Open, 97.74
2022-06-01, Open, 96.56
2022-06-02, Open, 97.16
2022-06-03, Open, 97.67
2022-06-06, Open, 96.65
2022-06-07, Open, 95.73
2022-06-08, Open, 94.17
2022-06-09, Open, 88.28
2022-06-10, Open, 86.72
2022-06-14, Open, 82.49
2022-06-15, Open, 83.22
2022-06-16, Open, 84.87
2022-06-17, Open, 81.15
2022-06-20, Open, 80.74
2022-06-21, Open, 81.27
2022-06-22, Open, 83.49
2022-06-23, Open, 82.40
2022-06-24, Open, 82.17
2022-06-27, Open, 84.59
2022-06-28, Open, 86.43
2022-06-29, Open, 85.80
2022-06-30, Open, 84.97
2022-07-01, Open, 83.65
2022-07-04, Open, 84.45
2022-07-05, Open, 83.79
2022-07-06, Open, 83.33
2022-07-07, Open, 84.82
2022-07-08, Open, 86.44
2022-07-11, Open, 85.52
2022-07-12, Open, 85.48
2022-07-13, Open, 86.21
2022-07-14, Open, 86.02
2022-07-15, Open, 85.02
2022-07-18, Open, 86.73
2022-07-19, Open, 86.78
2022-07-20, Open, 88.28
2022-07-21, Open, 88.46
2022-07-22, Open, 89.52
2022-07-25, Open, 90.01
2022-07-26, Open, 89.47
2022-07-27, Open, 88.75
2022-07-28, Open, 91.48
2022-07-29, Open, 92.23
2022-08-01, Open, 92.58
2022-08-02, Open, 92.87
2022-08-03, Open, 93.11
2022-08-04, Open, 92.94
2022-08-05, Open, 93.42
2022-08-08, Open, 92.95
2022-08-09, Open, 93.97
2022-08-10, Open, 93.14
2022-08-11, Open, 93.25
2022-08-12, Open, 92.10
2022-08-15, Open, 92.35
2022-08-16, Open, 92.97
2022-08-17, Open, 94.28
2022-08-18, Open, 93.87
2022-08-19, Open, 94.89
2022-08-22, Open, 93.25
2022-08-23, Open, 92.49
2022-08-24, Open, 91.32
2022-08-25, Open, 91.58
2022-08-26, Open, 92.21
2022-08-29, Open, 90.64
2022-08-30, Open, 90.53
2022-08-31, Open, 90.67
2022-09-01, Open, 90.02
2022-09-02, Open, 90.24
2022-09-05, Open, 91.54
2022-09-06, Open, 90.35
2022-09-07, Open, 90.16
2022-09-08, Open, 88.90
2022-09-09, Open, 89.93
2022-09-12, Open, 90.15
2022-09-13, Open, 91.09
2022-09-14, Open, 89.80
2022-09-15, Open, 89.07
2022-09-16, Open, 88.78
2022-09-19, Open, 88.50
2022-09-20, Open, 90.10
2022-09-21, Open, 90.41
2022-09-23, Open, 88.76
2022-09-26, Open, 86.95
2022-09-27, Open, 88.21
2022-09-28, Open, 86.86
2022-09-29, Open, 88.11
2022-09-30, Open, 87.54
2022-10-03, Open, 85.59
2022-10-04, Open, 86.39
2022-10-05, Open, 90.14
2022-10-06, Open, 90.71
2022-10-07, Open, 89.20
2022-10-10, Open, 89.55
2022-10-11, Open, 89.49
2022-10-12, Open, 88.50
2022-10-13, Open, 91.46
2022-10-14, Open, 93.68
2022-10-17, Open, 92.71
2022-10-18, Open, 93.40
2022-10-19, Open, 94.18
2022-10-20, Open, 93.70
2022-10-21, Open, 93.90
2022-10-24, Open, 94.94
2022-10-25, Open, 95.31
2022-10-26, Open, 95.78
2022-10-27, Open, 96.91
2022-10-28, Open, 96.89
2022-10-31, Open, 97.86
2022-11-01, Open, 98.36
2022-11-02, Open, 99.59
2022-11-03, Open, 98.37
2022-11-04, Open, 97.44
2022-11-07, Open, 97.64
2022-11-08, Open, 97.23
2022-11-09, Open, 98.13
2022-11-10, Open, 99.00
2022-11-11, Open, 99.91
2022-11-14, Open, 99.06
2022-11-15, Open, 99.35
2022-11-16, Open, 98.78
2022-11-17, Open, 99.46
2022-11-18, Open, 99.11
2022-11-21, Open, 100.10
2022-11-22, Open, 100.23
2022-11-23, Open, 101.41
2022-11-24, Open, 101.48
2022-11-25, Open, 101.60
2022-11-28, Open, 102.12
2022-11-29, Open, 101.66
2022-11-30, Open, 101.77
2022-12-01, Open, 101.87
2022-12-02, Open, 101.79
2022-12-05, Open, 100.79
2022-12-06, Open, 100.03
2022-12-07, Open, 99.11
2022-12-08, Open, 99.48
2022-12-09, Open, 98.88
2022-12-12, Open, 98.60
2022-12-13, Open, 99.85
2022-12-14, Open, 100.12
2022-12-15, Open, 100.19
2022-12-16, Open, 99.59
2022-12-19, Open, 98.60
2022-12-20, Open, 99.36
2022-12-21, Open, 99.55
2022-12-22, Open, 98.93
2022-12-23, Open, 98.32
2022-12-28, Open, 98.05
2022-12-29, Open, 96.85
2022-12-30, Open, 96.30
2023-01-03, Open, 97.40
2023-01-04, Open, 95.31
2023-01-05, Open, 97.25
2023-01-06, Open, 96.61
2023-01-09, Open, 97.55
2023-01-10, Open, 96.54
2023-01-11, Open, 97.38
2023-01-12, Open, 97.94
2023-01-13, Open, 99.21
2023-01-16, Open, 100.18
2023-01-17, Open, 100.76
2023-01-18, Open, 101.00
